[2025-05-19 19:27:11] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:27:16] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.05 MB
[2025-05-19 19:27:21] Sent: 0.06 MB, Received: 0.11 MB, Total: 0.17 MB
[2025-05-19 19:27:26] Sent: 0.03 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:27:31] Sent: 0.04 MB, Received: 0.06 MB, Total: 0.10 MB
[2025-05-19 19:27:36] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:27:41] Sent: 0.06 MB, Received: 0.08 MB, Total: 0.14 MB
[2025-05-19 19:27:46] Sent: 0.03 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:27:51] Sent: 0.04 MB, Received: 0.07 MB, Total: 0.11 MB
[2025-05-19 19:27:56] Sent: 0.01 MB, Received: 0.04 MB, Total: 0.05 MB
[2025-05-19 19:28:01] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.05 MB
[2025-05-19 19:28:06] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:28:11] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:28:16] Sent: 0.04 MB, Received: 0.11 MB, Total: 0.15 MB
[2025-05-19 19:28:21] Sent: 0.06 MB, Received: 0.08 MB, Total: 0.14 MB
[2025-05-19 19:28:26] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.08 MB
[2025-05-19 19:28:31] Sent: 0.04 MB, Received: 0.05 MB, Total: 0.09 MB
[2025-05-19 19:28:36] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:28:41] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.08 MB
[2025-05-19 19:28:46] Sent: 0.07 MB, Received: 0.08 MB, Total: 0.15 MB
[2025-05-19 19:28:51] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.06 MB
[2025-05-19 19:28:56] Sent: 0.04 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:29:01] Sent: 0.06 MB, Received: 0.08 MB, Total: 0.14 MB
[2025-05-19 19:29:06] Sent: 0.03 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:29:11] Sent: 0.04 MB, Received: 0.07 MB, Total: 0.10 MB
[2025-05-19 19:29:16] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:29:21] Sent: 0.05 MB, Received: 0.10 MB, Total: 0.16 MB
[2025-05-19 19:29:26] Sent: 0.04 MB, Received: 0.08 MB, Total: 0.12 MB
[2025-05-19 19:29:31] Sent: 0.02 MB, Received: 0.15 MB, Total: 0.17 MB
[2025-05-19 19:29:36] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:29:41] Sent: 0.07 MB, Received: 0.10 MB, Total: 0.17 MB
[2025-05-19 19:29:46] Sent: 0.04 MB, Received: 0.10 MB, Total: 0.14 MB
[2025-05-19 19:29:51] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:29:56] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:30:01] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-19 19:30:06] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.13 MB
[2025-05-19 19:30:11] Sent: 0.06 MB, Received: 0.15 MB, Total: 0.21 MB
[2025-05-19 19:30:16] Sent: 0.03 MB, Received: 0.12 MB, Total: 0.15 MB
[2025-05-19 19:30:21] Sent: 0.18 MB, Received: 0.12 MB, Total: 0.30 MB
[2025-05-19 19:30:26] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.17 MB
[2025-05-19 19:30:31] Sent: 0.10 MB, Received: 0.07 MB, Total: 0.17 MB
[2025-05-19 19:30:36] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.08 MB
[2025-05-19 19:30:41] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:30:46] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:30:51] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:30:56] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:31:01] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:31:06] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:31:12] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.09 MB
[2025-05-19 19:31:17] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:31:22] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-19 19:31:27] Sent: 0.06 MB, Received: 0.14 MB, Total: 0.20 MB
[2025-05-19 19:31:32] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.16 MB
[2025-05-19 19:31:37] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-19 19:31:42] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-19 19:31:47] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:31:52] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:31:57] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.08 MB
[2025-05-19 19:32:02] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:32:07] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:32:12] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:32:17] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:32:22] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:33:10] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.06 MB
[2025-05-19 19:33:15] Sent: 0.01 MB, Received: 0.20 MB, Total: 0.22 MB
[2025-05-19 19:33:20] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:33:25] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:33:30] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:33:35] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:33:40] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-19 19:33:45] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.06 MB
[2025-05-19 19:33:50] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.10 MB
[2025-05-19 19:33:55] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:34:00] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.10 MB
[2025-05-19 19:34:05] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.10 MB
[2025-05-19 19:34:10] Sent: 0.01 MB, Received: 0.18 MB, Total: 0.19 MB
[2025-05-19 19:34:15] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-19 19:34:20] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:34:25] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.08 MB
[2025-05-19 19:34:30] Sent: 0.02 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:34:35] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:34:40] Sent: 0.02 MB, Received: 0.08 MB, Total: 0.10 MB
[2025-05-19 19:34:45] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:34:50] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.07 MB
[2025-05-19 19:34:55] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.14 MB
[2025-05-19 19:35:00] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-19 19:35:05] Sent: 0.22 MB, Received: 0.07 MB, Total: 0.29 MB
[2025-05-19 19:35:10] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:35:15] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:35:20] Sent: 0.30 MB, Received: 0.11 MB, Total: 0.40 MB
[2025-05-19 19:35:25] Sent: 0.37 MB, Received: 0.15 MB, Total: 0.52 MB
[2025-05-19 19:35:30] Sent: 0.31 MB, Received: 0.09 MB, Total: 0.39 MB
[2025-05-19 19:35:35] Sent: 0.14 MB, Received: 0.05 MB, Total: 0.20 MB
[2025-05-19 19:35:40] Sent: 0.50 MB, Received: 0.06 MB, Total: 0.56 MB
[2025-05-19 19:35:45] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.08 MB
[2025-05-19 19:35:50] Sent: 0.65 MB, Received: 0.10 MB, Total: 0.75 MB
[2025-05-19 19:35:55] Sent: 0.02 MB, Received: 0.06 MB, Total: 0.08 MB
[2025-05-19 19:36:00] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:36:05] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.08 MB
[2025-05-19 19:36:10] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:36:16] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:36:21] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:36:26] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.12 MB
[2025-05-19 19:36:31] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:36:36] Sent: 0.67 MB, Received: 0.06 MB, Total: 0.74 MB
[2025-05-19 19:36:41] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:36:46] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:36:51] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:36:56] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:37:01] Sent: 0.01 MB, Received: 0.04 MB, Total: 0.05 MB
[2025-05-19 19:37:06] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:37:11] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:37:16] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:37:21] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:37:26] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:37:31] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:37:36] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:37:41] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:37:46] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:37:51] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:37:56] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:38:01] Sent: 0.67 MB, Received: 0.11 MB, Total: 0.78 MB
[2025-05-19 19:38:06] Sent: 0.69 MB, Received: 0.11 MB, Total: 0.80 MB
[2025-05-19 19:38:11] Sent: 0.02 MB, Received: 0.07 MB, Total: 0.09 MB
[2025-05-19 19:38:16] Sent: 0.02 MB, Received: 0.07 MB, Total: 0.09 MB
[2025-05-19 19:38:21] Sent: 0.05 MB, Received: 0.14 MB, Total: 0.19 MB
[2025-05-19 19:38:26] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:38:31] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:38:36] Sent: 0.17 MB, Received: 0.76 MB, Total: 0.94 MB
[2025-05-19 19:38:41] Sent: 0.28 MB, Received: 4.11 MB, Total: 4.39 MB
[2025-05-19 19:38:46] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:38:51] Sent: 0.06 MB, Received: 0.23 MB, Total: 0.29 MB
[2025-05-19 19:38:56] Sent: 0.02 MB, Received: 0.29 MB, Total: 0.31 MB
[2025-05-19 19:39:01] Sent: 0.26 MB, Received: 18.72 MB, Total: 18.97 MB
[2025-05-19 19:39:06] Sent: 0.07 MB, Received: 0.28 MB, Total: 0.35 MB
[2025-05-19 19:39:11] Sent: 0.05 MB, Received: 0.14 MB, Total: 0.19 MB
[2025-05-19 19:39:16] Sent: 0.32 MB, Received: 2.46 MB, Total: 2.78 MB
[2025-05-19 19:39:21] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:39:26] Sent: 0.06 MB, Received: 0.17 MB, Total: 0.23 MB
[2025-05-19 19:39:31] Sent: 0.07 MB, Received: 0.15 MB, Total: 0.22 MB
[2025-05-19 19:39:36] Sent: 0.04 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:39:41] Sent: 0.06 MB, Received: 0.08 MB, Total: 0.15 MB
[2025-05-19 19:39:46] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:39:51] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:39:56] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:40:01] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.13 MB
[2025-05-19 19:40:06] Sent: 0.08 MB, Received: 0.16 MB, Total: 0.24 MB
[2025-05-19 19:40:11] Sent: 0.03 MB, Received: 0.15 MB, Total: 0.18 MB
[2025-05-19 19:40:16] Sent: 0.05 MB, Received: 0.10 MB, Total: 0.15 MB
[2025-05-19 19:40:21] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-19 19:40:26] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:40:31] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:40:36] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:40:41] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:40:46] Sent: 0.04 MB, Received: 0.12 MB, Total: 0.16 MB
[2025-05-19 19:40:51] Sent: 0.06 MB, Received: 0.12 MB, Total: 0.18 MB
[2025-05-19 19:40:56] Sent: 0.01 MB, Received: 0.19 MB, Total: 0.20 MB
[2025-05-19 19:41:01] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:41:06] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:41:11] Sent: 0.01 MB, Received: 0.15 MB, Total: 0.16 MB
[2025-05-19 19:41:16] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:41:21] Sent: 0.02 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-19 19:41:26] Sent: 0.05 MB, Received: 0.11 MB, Total: 0.16 MB
[2025-05-19 19:41:31] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:41:36] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-19 19:41:41] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:41:46] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:41:51] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:41:56] Sent: 0.03 MB, Received: 0.07 MB, Total: 0.10 MB
[2025-05-19 19:42:01] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:42:06] Sent: 0.04 MB, Received: 0.09 MB, Total: 0.14 MB
[2025-05-19 19:42:11] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.15 MB
[2025-05-19 19:42:16] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:42:21] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.09 MB
[2025-05-19 19:42:26] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:42:31] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:42:36] Sent: 0.09 MB, Received: 0.10 MB, Total: 0.18 MB
[2025-05-19 19:42:41] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:42:46] Sent: 0.04 MB, Received: 0.08 MB, Total: 0.13 MB
[2025-05-19 19:42:51] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:42:56] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:43:01] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:43:06] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:43:11] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:43:16] Sent: 0.07 MB, Received: 0.15 MB, Total: 0.22 MB
[2025-05-19 19:43:21] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.12 MB
[2025-05-19 19:43:26] Sent: 0.03 MB, Received: 0.11 MB, Total: 0.14 MB
[2025-05-19 19:43:31] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:43:36] Sent: 0.04 MB, Received: 0.11 MB, Total: 0.16 MB
[2025-05-19 19:43:41] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-19 19:43:46] Sent: 0.11 MB, Received: 0.42 MB, Total: 0.53 MB
[2025-05-19 19:43:51] Sent: 0.12 MB, Received: 1.43 MB, Total: 1.55 MB
[2025-05-19 19:43:56] Sent: 0.24 MB, Received: 7.66 MB, Total: 7.90 MB
[2025-05-19 19:44:01] Sent: 0.02 MB, Received: 0.06 MB, Total: 0.08 MB
[2025-05-19 19:44:06] Sent: 0.05 MB, Received: 0.10 MB, Total: 0.15 MB
[2025-05-19 19:44:11] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:44:16] Sent: 0.02 MB, Received: 0.07 MB, Total: 0.09 MB
[2025-05-19 19:44:21] Sent: 0.07 MB, Received: 0.11 MB, Total: 0.18 MB
[2025-05-19 19:44:26] Sent: 0.03 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:44:31] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:44:36] Sent: 0.04 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:44:41] Sent: 0.02 MB, Received: 0.37 MB, Total: 0.39 MB
[2025-05-19 19:44:46] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:44:51] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:44:56] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:45:01] Sent: 0.05 MB, Received: 0.08 MB, Total: 0.13 MB
[2025-05-19 19:45:06] Sent: 0.06 MB, Received: 0.07 MB, Total: 0.12 MB
[2025-05-19 19:45:11] Sent: 0.03 MB, Received: 0.10 MB, Total: 0.13 MB
[2025-05-19 19:45:16] Sent: 0.05 MB, Received: 0.06 MB, Total: 0.11 MB
[2025-05-19 19:45:21] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-19 19:45:26] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:45:31] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:45:36] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:45:41] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:45:46] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:45:51] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:45:56] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:46:01] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:46:06] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:46:11] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:46:58] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:47:03] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:47:08] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:47:13] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:47:18] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:47:23] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:47:28] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-19 19:47:33] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:47:38] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:47:43] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-19 19:47:48] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:47:53] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.08 MB
[2025-05-19 19:47:58] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:48:03] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:48:08] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-19 19:48:13] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:48:18] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:48:23] Sent: 0.02 MB, Received: 0.15 MB, Total: 0.17 MB
[2025-05-19 19:48:28] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:48:33] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-19 19:48:38] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:48:43] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:48:48] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:48:53] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:48:58] Sent: 0.14 MB, Received: 3.88 MB, Total: 4.03 MB
[2025-05-19 19:49:03] Sent: 0.02 MB, Received: 0.80 MB, Total: 0.82 MB
[2025-05-19 19:49:08] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-19 19:49:13] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-19 19:49:18] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:49:23] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.12 MB
[2025-05-19 19:49:28] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.12 MB
[2025-05-19 19:49:33] Sent: 0.08 MB, Received: 0.15 MB, Total: 0.22 MB
[2025-05-19 19:49:38] Sent: 0.03 MB, Received: 0.38 MB, Total: 0.41 MB
[2025-05-19 19:49:43] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:49:48] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:49:53] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:49:58] Sent: 0.02 MB, Received: 0.08 MB, Total: 0.10 MB
[2025-05-19 19:50:03] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:50:08] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.10 MB
[2025-05-19 19:50:13] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:50:18] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:50:23] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:50:28] Sent: 0.01 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-19 19:50:33] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.10 MB
[2025-05-19 19:50:38] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.07 MB
[2025-05-19 19:50:43] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.10 MB
[2025-05-19 19:50:48] Sent: 0.01 MB, Received: 0.08 MB, Total: 0.09 MB
[2025-05-19 19:50:53] Sent: 0.02 MB, Received: 0.09 MB, Total: 0.11 MB
[2025-05-19 19:50:58] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:51:03] Sent: 0.01 MB, Received: 0.06 MB, Total: 0.07 MB
[2025-05-19 19:51:08] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:51:13] Sent: 0.01 MB, Received: 0.09 MB, Total: 0.10 MB
[2025-05-19 19:51:18] Sent: 0.02 MB, Received: 0.13 MB, Total: 0.15 MB
[2025-05-19 19:51:23] Sent: 0.02 MB, Received: 0.07 MB, Total: 0.09 MB
[2025-05-19 19:51:28] Sent: 0.02 MB, Received: 0.15 MB, Total: 0.17 MB
[2025-05-19 19:51:33] Sent: 0.01 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-19 19:51:38] Sent: 0.17 MB, Received: 0.12 MB, Total: 0.29 MB
[2025-05-19 19:51:43] Sent: 0.02 MB, Received: 0.08 MB, Total: 0.10 MB
[2025-05-19 19:51:48] Sent: 0.18 MB, Received: 0.09 MB, Total: 0.27 MB
[2025-05-19 19:51:53] Sent: 0.03 MB, Received: 0.14 MB, Total: 0.17 MB
[2025-05-19 19:51:58] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.05 MB
[2025-05-19 19:52:03] Sent: 0.03 MB, Received: 0.12 MB, Total: 0.16 MB
[2025-05-19 19:52:08] Sent: 0.01 MB, Received: 0.07 MB, Total: 0.08 MB
[2025-05-19 19:52:13] Sent: 0.03 MB, Received: 0.08 MB, Total: 0.11 MB
[2025-05-19 19:52:18] Sent: 0.02 MB, Received: 0.08 MB, Total: 0.10 MB
[2025-05-19 19:52:23] Sent: 0.05 MB, Received: 0.08 MB, Total: 0.13 MB
[2025-05-19 19:52:28] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:52:33] Sent: 0.01 MB, Received: 0.05 MB, Total: 0.06 MB
[2025-05-19 19:52:38] Sent: 0.05 MB, Received: 0.12 MB, Total: 0.18 MB
[2025-05-19 19:52:43] Sent: 0.04 MB, Received: 0.06 MB, Total: 0.10 MB
[2025-05-19 19:52:48] Sent: 0.06 MB, Received: 0.18 MB, Total: 0.24 MB
